url,name,description
https://courses.illinois.edu/schedule/terms/ECE/314,ECE 314   Probability in Engineering Lab   credit: 1 Hour. ,"
Designed to be taken concurrently with ECE 313, Probability in Engineering Systems, to strengthen the students' understanding of the concepts in ECE 313 and their applications, through computer simulation and computation using the Python programming language. Topics include sequential hypothesis testing, parameter estimation, confidence intervals, Bloom filters, min hashing, load balancing, inference for Markov chains, PageRank algorithm, vector Gaussian distribution, contagion in networks, principle component method and linear regression for data analysis, investment portfolio analysis. Prerequisite: Concurrent enrollment in ECE 313 or credit in one of: ECE 313, IE 300, STAT 410.
"
https://courses.illinois.edu/schedule/terms/ECE/316,ECE 316   Ethics and Engineering   credit: 3 Hours. ,"
Ethical issues in the practice of engineering: safety and liability, professional responsibility to clients and employers, whistle-blowing, codes of ethics, career choice, and legal obligations. Philosophical analysis of normative ethical theories. Case studies. Same as PHIL 316. Credit is not given for both ECE 316 and CS 210. Junior standing is required. Prerequisite: RHET 105.This course satisfies the General Education Criteria for:Advanced CompositionHumanities - Hist & Phil"
https://courses.illinois.edu/schedule/terms/ECE/317,ECE 317   ECE Technology & Management   credit: 3 Hours. ,"
Basic understanding of electrical and computer engineering concepts applicable to technology management. Circuit components; dc fundamentals; ac fundamentals; semiconductors; operational amplifiers; device fabrication; power distribution; digital devices; computer architecture (including microprocessors). Intended for the Business Majors in the Technology and Management program. Credit is not given to Computer or Electrical Engineering majors. Prerequisite: One of MATH 220, MATH 221, MATH 234.
"
https://courses.illinois.edu/schedule/terms/ECE/329,ECE 329   Fields and Waves I   credit: 3 Hours. ,"
Electromagnetic fields and waves fundamentals and their engineering applications: static electric and magnetic fields; energy storage; Maxwell's equations for time-varying fields; wave solutions in free space, dielectrics and conducting media, transmission line systems; time- and frequency-domain analysis of transmission line circuits and Smith chart applications. Prerequisite: ECE 210.
"
https://courses.illinois.edu/schedule/terms/ECE/330,ECE 330   Power Ckts & Electromechanics   credit: 3 Hours. ,"
Network equivalents; power and energy fundamentals, resonance, mutual inductance; three-phase power concepts, forces and torques of electric origin in electromagnetic and electrostatic systems; energy conversion cycles; principles of electric machines; transducers; relays; laboratory demonstration. Prerequisite: ECE 210.
"
https://courses.illinois.edu/schedule/terms/ECE/333,ECE 333   Green Electric Energy   credit: 3 Hours. ,"
Electric power grid structure and policy; analysis of wind, solar, and fuels as raw resources; wind turbines and parks; solar cells, modules, arrays and systems; fuel cell power plants; energy and financial performance of green energy projects; integration of green energy into power grid; energy project report and presentation. Prerequisite: ECE 205 or ECE 210.
"
https://courses.illinois.edu/schedule/terms/ECE/340,ECE 340   Semiconductor Electronics   credit: 3 Hours. ,"
Modern device electronics: semiconductor fundamentals including crystals and energy bands, charge carriers (electrons and holes), doping, and transport, (drift and diffusion); unipolar devices with the MOS field effect transistor as a logic device and circuit considerations; basic concepts of generation-recombination and the P-N junction as capacitors and current rectifier with applications in photonics; bipolar transistors as amplifiers and switching three-terminal devices. Prerequisite: ECE 210; PHYS 214; credit or concurrent registration in ECE 329.
"
https://courses.illinois.edu/schedule/terms/ECE/342,ECE 342   Electronic Circuits   credit: 3 Hours. ,"
Analysis and design of analog and digital electronic circuits using MOS field effect transistors and bipolar junction transistors, with emphasis on amplifiers in integrated circuits. Credit is not given for both ECE 342 and PHYS 404. Prerequisite: ECE 210.
"
https://courses.illinois.edu/schedule/terms/ECE/343,ECE 343   Electronic Circuits Laboratory   credit: 1 Hour. ,"
Companion laboratory for ECE 342. Credit is not given for both ECE 343 and PHYS 404. Prerequisite: Credit or concurrent registration in ECE 342.
"
https://courses.illinois.edu/schedule/terms/ECE/350,ECE 350   Fields and Waves II   credit: 3 Hours. ,"
Continuation of ECE 329: radiation theory; antennas, radiation fields, radiation resistance and gain; transmitting arrays; plane-wave approximation of radiation fields; plane-wave propagation, reflection, and transmission; Doppler effect, evanescent waves and tunneling, dispersion, phase and group velocities; waveguides and resonant cavities; antenna reception and link budgets. Prerequisite: ECE 329.
"
https://courses.illinois.edu/schedule/terms/ECE/365,ECE 365   Data Science and Engineering   credit: 3 Hours. ,"
Project-based course focused on exploring and understanding how data are collected, represented and stored, and computed/analyzed upon to arrive at appropriate and meaningful interpretation. Foundations of machine learning are developed and then applied in the context of two specific application areas, such as social network analytics, biological data analysis, and auto and video analytics. Prerequisite: ECE 313.
"
https://courses.illinois.edu/schedule/terms/ECE/374,ECE 374   Introduction to Algorithms & Models of Computation   credit: 4 Hours. ,"
Same as CS 374. See CS 374.
"
https://courses.illinois.edu/schedule/terms/ECE/380,ECE 380   Biomedical Imaging   credit: 3 Hours. ,"
Physics and engineering principles associated with x-ray, computed tomography, nuclear, ultrasound, magnetic resonance, and optical imaging, including human visualization and perception of image data. Same as BIOE 380. Prerequisite: MATH 285 or MATH 286.
"
https://courses.illinois.edu/schedule/terms/ECE/385,ECE 385   Digital Systems Laboratory   credit: 3 Hours. ,"
Design, build, and test digital systems using transistor-transistor logic (TTL), SystemVerilog, and field-programmable gate arrays (FPGAs). Topics include combinational and sequential logic, storage elements, input/output and display, timing analysis, design tradeoffs, synchronous and asynchronous design methods, datapath and controller, microprocessor design, software/hardware co-design, and system-on-a-chip. Prerequisite: ECE 110 and ECE 220.
"
https://courses.illinois.edu/schedule/terms/ECE/391,ECE 391   Computer Systems Engineering   credit: 4 Hours. ,"
Concepts and abstractions central to the development of modern computing systems, with an emphasis on the systems software that controls interaction between devices and other hardware and application programs. Input-output semantics; synchronization; interrupts; multitasking; virtualization of abstractions. Term-based projects. Credit is not given for both ECE 391 and CS 241. Prerequisite: ECE 220 or CS 233.
"
https://courses.illinois.edu/schedule/terms/ECE/395,ECE 395   Advanced Digital Projects Lab   credit: 2 or 3 Hours. ,"
Planning, designing, executing, and documenting a microcomputer-based project. Emphasis on hardware but special projects may require an equal emphasis on software. May be repeated in separate terms. Prerequisite: ECE 385.
"
https://courses.illinois.edu/schedule/terms/ECE/396,ECE 396   Honors Project   credit: 1 to 4 Hours. ,"
Special project or reading course for James Scholars in engineering. May be repeated. Prerequisite: Consent of instructor.
"
https://courses.illinois.edu/schedule/terms/ECE/397,ECE 397   Individual Study in ECE   credit: 0 to 4 Hours. ,"
Individual Projects. Approved for both letter and S/U grading. May be repeated. Prerequisite: Consent of instructor. Approved written application to department as specified by department or instructor is required.
"
https://courses.illinois.edu/schedule/terms/ECE/398,ECE 398   Special Topics in ECE   credit: 0 to 4 Hours. ,"
Subject offerings of new and developing areas of knowledge in electrical and computer engineering intended to augment the existing curriculum. See Class Schedule or departmental course information for topics and prerequisites. Approved for both letter and S/U grading. May be repeated in the same or separate terms if topics vary.
"
https://courses.illinois.edu/schedule/terms/ECE/399,ECE 399   Honors Seminar   credit: 1 to 4 Hours. ,"
Special lecture sequences or discussion groups arranged each term to bring James Scholars in engineering into direct contact with the various aspects of engineering practices and philosophy. For Computer Engineering and Electrical Engineering majors with senior standing. Prerequisite: Consent of instructor.
"
https://courses.illinois.edu/schedule/terms/ECE/401,ECE 401   Signal and Image Analysis   credit: 4 Hours. ,"
An introduction to signal analysis and processing methods for advanced undergraduates or graduate students in the biological, physical, social, engineering and computer sciences. Signal analysis methods and their capabilities, weaknesses, and artifacts with an emphasis on their practical application. Significant hands-on processing and interpretation of real data using MATLAB. 4 undergraduate hours. 4 graduate hours. Credit is not given for both ECE 310 and ECE 401. Prerequisite: MATH 220.
"
https://courses.illinois.edu/schedule/terms/ECE/402,ECE 402   Electronic Music Synthesis   credit: 3 Hours. ,"
Historical survey of electronic and computer music technology; parameters of musical expression and their codification; analysis and synthesis of fixed sound spectra; time-variant spectrum analysis/synthesis of musical sounds; algorithms for dynamic sound synthesis. 3 undergraduate hours. 3 graduate hours. Prerequisite: ECE 310.
"
https://courses.illinois.edu/schedule/terms/ECE/403,ECE 403   Audio Engineering   credit: 3 Hours. ,"
Resonance and wave phenomena; Acoustics of rooms and transmission lines (e.g., horns); How loudspeakers work: A lab component has been added to measure and model real loudspeakers and enclosures; Topics in digital audio, including AD and DA (Sigma-Delta) audio converters. 3 undergraduate hours. 3 graduate hours. Prerequisite: ECE 210 and ECE 310.
"
https://courses.illinois.edu/schedule/terms/ECE/408,ECE 408   Applied Parallel Programming   credit: 4 Hours. ,"
Parallel programming with emphasis on developing applications for processors with many computation cores. Computational thinking, forms of parallelism, programming models, mapping computations to parallel hardware, efficient data structures, paradigms for efficient parallel algorithms, and application case studies. Same as CS 483 and CSE 408. 4 undergraduate hours. 4 graduate hours. Prerequisite: ECE 220.
"
https://courses.illinois.edu/schedule/terms/ECE/411,ECE 411   Computer Organization & Design   credit: 4 Hours. ,"
Basic computer organization and design: integer and floating-point computer arithmetic; control unit design; pipelining; system interconnect; memory organization; I/O design; reliability and performance evaluation. Laboratory for computer design implementation, simulation, and layout. 4 undergraduate hours. 4 graduate hours. Prerequisite: ECE 391 or CS 241.
"
https://courses.illinois.edu/schedule/terms/ECE/412,ECE 412   Microcomputer Laboratory   credit: 3 Hours. ,"
Design, construction, and use of a small general-purpose computer with a micro-processor CPU; MSI and LSI circuits used extensively; control panel, peripheral controllers, control logic, central processor, and programming experiments. 3 undergraduate hours. 3 graduate hours. Prerequisite: ECE 385; ECE 391 or CS 233. Recommended: Credit or concurrent registration in ECE 411.
"
https://courses.illinois.edu/schedule/terms/ECE/414,ECE 414   Biomedical Instrumentation   credit: 3 Hours. ,"
Same as BIOE 414. See BIOE 414.
"
https://courses.illinois.edu/schedule/terms/ECE/415,ECE 415   Biomedical Instrumentation Lab   credit: 2 Hours. ,"
Same as BIOE 415. See BIOE 415.
"
https://courses.illinois.edu/schedule/terms/ECE/416,ECE 416   Biosensors   credit: 3 Hours. ,"
Underlying engineering principles used to detect small molecules, DNA, proteins, and cells in the context of applications in diagnostic testing, pharmaceutical research, and environmental monitoring. Biosensor approaches including electrochemistry, fluorescence, acoustics, and optics; aspects of selective surface chemistry including methods for biomolecule attachment to transducer surfaces; characterization of bisensor performance; blood glucose detection; fluorescent DNA microarrays; label-free biochips; bead-based assay methods. Case studies and analysis of commercial biosensor. Same as BIOE 416. 3 undergraduate hours. 3 graduate hours. Prerequisite: ECE 329.
"
https://courses.illinois.edu/schedule/terms/ECE/417,ECE 417   Multimedia Signal Processing   credit: 4 Hours. ,"
Characteristics of speech and image signals; important analysis and synthesis tools for multimedia signal processing including subspace methods, Bayesian networks, hidden Markov models, and factor graphs; applications to biometrics (person identification), human-computer interaction (face and gesture recognition and synthesis), and audio-visual databases (indexing and retrieval). Emphasis on a set of MATLAB machine problems providing hands-on experience. 4 undergraduate hours. 4 graduate hours. Prerequisite: ECE 310 and ECE 313.
"
https://courses.illinois.edu/schedule/terms/ECE/418,ECE 418   Image & Video Processing   credit: 4 Hours. ,"
Concepts and applications in image and video processing; introduction to multidimensional signal processing: sampling, Fourier transform, filtering, interpolation, and decimation; human visual perception; scanning and display of images and video; image enhancement, restoration and segmentation; digital image and video compression; image analysis. Laboratory exercises promote experience with topics and development of C and MATLAB programs. 4 undergraduate hours. 4 graduate hours. Prerequisite: ECE 310; credit or concurrent registration in one of ECE 313, STAT 400, IE 300, MATH 461; MATH 415; experience with C programming language.
"
https://courses.illinois.edu/schedule/terms/ECE/419,ECE 419   Security Laboratory   credit: 3 or 4 Hours. ,"
Same as CS 460. See CS 460.
"
https://courses.illinois.edu/schedule/terms/ECE/420,ECE 420   Embedded DSP Laboratory   credit: 2 Hours. ,"
Development of real-time digital signal processing (DSP) systems using a DSP microprocessor; several structured laboratory exercises, such as sampling and digital filtering; followed by an extensive DSP project of the student's choice. 2 undergraduate hours. 2 graduate hours. Prerequisite: ECE 310.
"
https://courses.illinois.edu/schedule/terms/ECE/422,ECE 422   Computer Security I   credit: 4 Hours. ,"
Same as CS 461. See CS 461.
"
https://courses.illinois.edu/schedule/terms/ECE/424,ECE 424   Computer Security II   credit: 3 or 4 Hours. ,"
Same as CS 463. See CS 463.
"
https://courses.illinois.edu/schedule/terms/ECE/425,ECE 425   Intro to VLSI System Design   credit: 3 Hours. ,"
Complementary Metal-Oxide Semiconductor (CMOS) technology and theory; CMOS circuit and logic design; layout rules and techniques; circuit characterization and performance estimation; CMOS subsystem design; Very-Large-Scale Integrated (VLSI) systems design methods; VLSI Computer Aided Design (CAD) tools; workstation-based custom VLSI chip design using concepts of cell hierarchy; final project involving specification, design, and evaluation of a VLSI chip or VLSI CAD program; written report and oral presentation on the final project. 3 undergraduate hours. 3 graduate hours. Prerequisite: ECE 385 and ECE 411; or CS 233.
"
https://courses.illinois.edu/schedule/terms/ECE/428,ECE 428   Distributed Systems   credit: 3 or 4 Hours. ,"
Same as CS 425. See CS 425.
"
https://courses.illinois.edu/schedule/terms/ECE/431,ECE 431   Electric Machinery   credit: 4 Hours. ,"
Theory and laboratory experimentation with three-phase power, power-factor correction, single- and three-phase transformers, induction machines, DC machines, and synchronous machines; project work on energy control systems; digital simulation of machine dynamics. 4 undergraduate hours. 4 graduate hours. Prerequisite: ECE 330.
"
https://courses.illinois.edu/schedule/terms/ECE/432,ECE 432   Advanced Electric Machinery   credit: 3 Hours. ,"
Advanced rotating machine theory and practice: dynamic analysis of machines using reference frame transformations; tests for parameter determination; reduced order modeling of machines; mechanical subsystems including governors, prime movers and excitation systems; digital simulation of inter-connected machines. 3 undergraduate hours. 3 graduate hours. Prerequisite: ECE 431.
"
https://courses.illinois.edu/schedule/terms/ECE/434,ECE 434   Mobile Computing & Application   credit: 3 or 4 Hours. ,"
Introduction to cross-disciplinary ideas and techniques in mobile computing, with an emphasis on how they can be composed to build systems and applications on smartphones, tablets, and wearable devices. Topics of interest include smartphone sensing, energy efficiency, indoor localization, augmented reality, context-awareness, gesture recognition, and data analytics. Various techniques and methods utilized to combine them into functional systems, propose a new system, define the underlying problems, and solve them end to end. Same as CS 434. 3 undergraduate hours. 4 graduate hours. Prerequisite: ECE 391, CS 241, or ECE 310.
"
https://courses.illinois.edu/schedule/terms/ECE/435,ECE 435   Computer Networking Laboratory   credit: 3 or 4 Hours. ,"
Same as CS 436. See CS 436.
"
https://courses.illinois.edu/schedule/terms/ECE/437,ECE 437   Sensors and Instrumentation   credit: 3 Hours. ,"
Hands-on exposure to fundamental technology and practical application of sensors. Capacitive, inductive, optical, electromagnetic, and other sensing methods are examined. Instrumentation techniques incorporating computer control, sampling, and data collection and analysis are reviewed in the context of real-world scenarios. 3 undergraduate hours. 3 graduate hours. Prerequisite: ECE 329.
"
https://courses.illinois.edu/schedule/terms/ECE/438,ECE 438   Communication Networks   credit: 3 or 4 Hours. ,"
Same as CS 438. See CS 438.
"
https://courses.illinois.edu/schedule/terms/ECE/439,ECE 439   Wireless Networks   credit: 3 or 4 Hours. ,"
Overview of wireless network architectures including cellular networks, local area networks, multi-hop wireless networks such as ad hoc networks, mesh networks, and sensor networks; capacity of wireless networks; medium access control, routing protocols, and transport protocols for wireless networks; mechanisms to improve performance and security in wireless networks; energy-efficient protocols for sensor networks. Same as CS 439. 3 undergraduate hours. 3 or 4 graduate hours. Prerequisite: CS 241 or ECE 391; one of MATH 461, MATH 463, ECE 313.
"
https://courses.illinois.edu/schedule/terms/ECE/441,ECE 441   Physcs & Modeling Semicond Dev   credit: 3 Hours. ,"
Advanced concepts including generation-recombination, hot electron effects, and breakdown mechanisms; essential features of small ac characteristics, switching and transient behavior of p-n junctions, and bipolar and MOS transistors; fundamental issues for device modeling; perspective and limitations of Si-devices. 3 undergraduate hours. 3 graduate hours. Prerequisite: ECE 340.
"
https://courses.illinois.edu/schedule/terms/ECE/442,ECE 442   Silicon Photonics   credit: 3 or 4 Hours. ,"
Overview of silicon integrated photonics in three sections: (1) fundamentals of waveguide optics and passive silicon photonic devices including wavelength filters, mode converters, polarization and dispersion management. (2) active silicon photonic devices based on carrier injection/depletion pn junction, photonic modulators, optical switches, photodetectors. (3) application of integrated silicon photonics in optical communications systems in short and long haul optical links and datacenters. Emerging applications in quantum computing, neuromoprhic computing and biosensing. 3 undergraduate hours. 4 graduate hours. Prerequisite: ECE 350.
"
https://courses.illinois.edu/schedule/terms/ECE/443,ECE 443   LEDs and Solar Cells   credit: 4 Hours. ,"
This course explores the energy conversion devices from fundamentals to system-levels including electronic structure of semiconductors; quantum physics; compound semiconductors; semiconductor heterostructures and low dimensional quantum structures; energy transfer between photons and electron-hole pairs; photon emission and capture processes; radiative and non-radiative processes; light extraction and trapping; emission and absorption engineering; electrical and optical modelling via numerical and TCAD simulation tools; hands-on characterization of modern light emitting diodes and solar cells. 4 undergraduate hours. 4 graduate hours. Prerequisite: ECE 340.
"
https://courses.illinois.edu/schedule/terms/ECE/444,ECE 444   IC Device Theory & Fabrication   credit: 4 Hours. ,"
Fabrication lab emphasizing physical theory and design of devices suitable for integrated circuitry; electrical properties of semiconductors and techniques (epitaxial growth, oxidation, photolithography diffusion, ion implantation, metallization, and characterization) for fabricating integrated circuit devices such as p-n junction diodes, bipolar transistors, and field effect transistors. 4 undergraduate hours. 4 graduate hours. Prerequisite: ECE 340.
"
https://courses.illinois.edu/schedule/terms/ECE/445,ECE 445   Senior Design Project Lab   credit: 4 Hours. ,"
Individual design projects in various areas of electrical and computer engineering; projects are chosen by students with approval of instructor. A professionally kept lab notebook, a written report, prepared to journal publication standards, and an oral presentation required. 4 undergraduate hours. No graduate credit. This course satisfies the General Education Criteria for:Advanced Composition"
https://courses.illinois.edu/schedule/terms/ECE/446,ECE 446   Principles of Experimental Research in Electrical Engineering   credit: 4 Hours. ,"
Interdisciplinary approach to learning principles of experimental research. Focuses on: 1) experimental design 2) prevalent experimental techniques 3) data organization, analysis, and presentation and 4) scientific computing. Presentation methods explored include poster session, conference talk, and journal paper. Open-ended labs and a project reinforce concepts discussed in class. 4 undergraduate hours. 4 graduate hours. Prerequisite: ECE 313.
"
https://courses.illinois.edu/schedule/terms/ECE/447,ECE 447   Active Microwave Ckt Design   credit: 3 Hours. ,"
Microwave circuit design of amplifiers, oscillators, and mixers. 3 undergraduate hours. 3 graduate hours. Prerequisite: ECE 350 and ECE 453.
"
https://courses.illinois.edu/schedule/terms/ECE/448,ECE 448   Artificial Intelligence   credit: 3 or 4 Hours. ,"
Same as CS 440. See CS 440.
"
https://courses.illinois.edu/schedule/terms/ECE/449,ECE 449   Machine Learning   credit: 3 or 4 Hours. ,"
Same as CS 446. See CS 446.
"
https://courses.illinois.edu/schedule/terms/ECE/451,ECE 451   Adv Microwave Measurements   credit: 3 Hours. ,"
Manual- and computer-controlled laboratory analysis of circuits at microwave frequencies. 3 undergraduate hours. 3 graduate hours. Prerequisite: ECE 350.
"
https://courses.illinois.edu/schedule/terms/ECE/452,ECE 452   Electromagnetic Fields   credit: 3 Hours. ,"
Plane waves at oblique incidence; wave polarization; anisotropic media; radiation; space communications; waveguides. 3 undergraduate hours. 3 graduate hours. Prerequisite: ECE 350.
"
https://courses.illinois.edu/schedule/terms/ECE/453,ECE 453   Wireless Communication Systems   credit: 4 Hours. ,"
Design of a radio system for transmission of information; modulation, receivers, impedance matching, oscillators, two-port network analysis, receiver and antenna noise, nonlinear effects, mixers, phase-locked loops. 4 undergraduate hours. 4 graduate hours. Prerequisite: ECE 329, credit or concurrent registration in ECE 342.
"
https://courses.illinois.edu/schedule/terms/ECE/454,ECE 454   Antennas   credit: 3 Hours. ,"
Antenna parameters; polarization of electromagnetic waves; basic antenna types; antenna arrays; broadband antenna design; antenna measurements. 3 undergraduate hours. 3 graduate hours. Prerequisite: ECE 350.
"
https://courses.illinois.edu/schedule/terms/ECE/455,ECE 455   Optical Electronics   credit: 3 or 4 Hours. ,"
Optical beams and cavities; semiclassical theory of gain; characteristics of typical lasers (gas, solid state, and semiconductor); application of optical devices. 3 undergraduate hours. 4 graduate hours. Prerequisite: ECE 350 or PHYS 436.
"
https://courses.illinois.edu/schedule/terms/ECE/456,ECE 456   Global Nav Satellite Systems   credit: 4 Hours. ,"
Engineering aspects of space-based navigation systems, such as the Global Positioning System (GPS). Engineering and physical principles on which GPS operates, including orbital dynamics, electromagnetic wave propagation in a plasma, signal encoding, receiver design, error analysis, and numerical methods for obtaining a navigation solution. GPS as a case study for performing an end-to-end analysis of a complex engineering system. Laboratory exercises focus on understanding receiver design and developing a MATLAB-based GPS receiver. Same as AE 456. 4 undergraduate hours. 4 graduate hours. Prerequisite: ECE 329 and ECE 310 or AE 352 and AE 353.
"
https://courses.illinois.edu/schedule/terms/ECE/457,ECE 457   Microwave Devices & Circuits   credit: 3 Hours. ,"
Electromagnetic wave propagation, microwave transmission systems, passive components, microwave tubes, solid state microwave devices, microwave integrated circuits, S-parameter analysis, and microstrip transmission lines. 3 undergraduate hours. 3 graduate hours. Prerequisite: ECE 340 and ECE 350.
"
https://courses.illinois.edu/schedule/terms/ECE/458,ECE 458   Applic of Radio Wave Propag   credit: 3 Hours. ,"
Terrestrial atmosphere, radio wave propagation, and applications to radio sensing and radio communication. 3 undergraduate hours. 3 graduate hours. Prerequisite: ECE 350.
"
https://courses.illinois.edu/schedule/terms/ECE/459,ECE 459   Communications Systems   credit: 3 Hours. ,"
Analog underpinning of analog and digital communication systems: representation of signals and systems in the time and frequency domains; analog modulation schemes; random processes; prediction and noise analysis using random processes; noise sensitivity and bandwidth requirements of modulation schemes. Brief introduction to digital communications. 3 undergraduate hours. 3 graduate hours. Prerequisite: ECE 313.
"
